state,activity,rfc,name,address,legal_rep,phone,email,address2,phone2,zip,city
JALISCO,B,CCA880323H3A,"Centro Cultural Alteño, A.C.","Misioneros Núm 613, Col. El Carmen, C.P. 47180, Arnadas, Jalisco",José de Jesús Romero Vera,01 348 783 13 13 y 01 3 31313,patricia@serratos.com.mx,,,47180,Arnadas
JALISCO,B,CCO630817HH3,"Colegio Colón de Ocotlán, A.C.","Morelos Núm 475, Col. Centro, C.P. 47800, Ocotlán, Jalisco",Víctor Manuel Preciado Ramírez,922-11-74,,,,47800,Ocotlán
JALISCO,M,CCO881003HZ2,"Cerro del Copo, A.C.","Federico Medrano Núm 917, Col. General Real, C.P. 44400, Guadalajara, Jalisco",Yolanda Barajas de Anda,122-74-75.,,,,44400,Guadalajara
JALISCO,A,CCO881003HZ2,"Cerro del Copo, A.C.","Federico Medrano Núm 917, Col. General Real, C.P. 44400, Guadalajara, Jalisco",Yolanda Barajas de Anda,122-74-75.,,,,44400,Guadalajara
JALISCO,A,CCO910801EP1,"Centro de Capacitación, Orientación y Apoyo a la Mujer, A.C.","Av. Xochimilco Núm 565, Col. Álamo, C.P. 45560, Tlaquepaque, Jalisco",Ma. del Socorro Cabrera Larrañaga,36-59-86-54,,,,45560,Tlaquepaque
JALISCO,D,CDI130613RU8,"Cultura para el Desarrollo Integral, A.C.","Constitución de 1857 Núm 3366, Col. Fracc. Revolución, C.P. 45580, Tlaquepaque, Jalisco",Genoveva Guzmán Ornelas,3338385987,genoveva.ornelas@hotmail.com,,,45580,Tlaquepaque
JALISCO,M,CDI130613RU8,"Cultura para el Desarrollo Integral, A.C.","Constitución de 1857 Núm 3366, Col. Fracc. Revolución, C.P. 45580, Tlaquepaque, Jalisco",Genoveva Guzmán Ornelas,3338385987,genoveva.ornelas@hotmail.com,,,45580,Tlaquepaque
JALISCO,A,CDJ971213541,"Centro de Desarrollo para Jóvenes Señor de la Misericordia, A.C.","Independencia Núm 14 - 402, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Gerardo Gutiérrez Iñiguez,,,,,47600,Tepatitlán de Morelos
JALISCO,A,CEE050607US3,"Centro de Educación Especial Guadalajara Cedue, A.C.","Gigantes Núm 2318, Col. San Andrés, C.P. 44810, Guadalajara, Jalisco",Mónica Liliana Alonso Mariscal,3336556081,Icsevilla77@gmail.com,,,44810,Guadalajara
JALISCO,A,CEF001220FM9,"Centro Educativo Familiar María de Nazaret de Tepatitlán, A.C.","Emilio Carranza Núm 81, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Celia González González,01378-78-2-01-70,,,,47600,Tepatitlán de Morelos
JALISCO,M,CES991215H70,"Centro de Estudios San Juan Bosco, A.C.","Salvador Orozco Loreto Núm 21, Col. Álvaro Obregón, C.P. 45620, Tlaquepaque, Jalisco",Marisol Lozano Franco,3310296342,cristian_5582@hotmail.com,,,45620,Tlaquepaque
JALISCO,A,CES991215H70,"Centro de Estudios San Juan Bosco, A.C.","Salvador Orozco Loreto Núm 21, Col. Álvaro Obregón, C.P. 45620, Tlaquepaque, Jalisco",Marisol Lozano Franco,3310296342,cristian_5582@hotmail.com,,,45620,Tlaquepaque
JALISCO,A,CET101206M10,"Centro de Equitación Terapéutica Limón, A.C.","Gabino Barreda Núm 56, Col. Santa Paula, C.P. 45426, Guadalajara, Jalisco",Gustavo Enrique Limón Orozco,3336590340,glimon.cetlimon@gmail.com,,,45426,Guadalajara
JALISCO,A,CID110217J30,"Centro Integral de Desarrollo Especial Arandense, A.C.","Aldama Núm 62, Col. Centro, C.P. 47180, Arnadas, Jalisco",Delia del Carmen López Cabrera,348-783-1761,cidea2011@hotmail.com,,,47180,Arnadas
JALISCO,B,CJA630903KB6,"Colegio Juana de Arco, A.C.","Miguel Montes Castellanos Núm 135, Col. Centro, C.P. 45950, Poncitlán, Jalisco",Elisa Estrada Carrillo,1 01 33,,,,45950,Poncitlán
JALISCO,B,CMB920926T61,"Colegio Miguel de Bolonia, A.C.","La Salle Núm 14, Col. Centro, C.P. 47000, San Juan de los Lagos, Jalisco",Guillermo Garcia Lopéz,395-7-85-10-14,,,,47000,San Juan de los Lagos
JALISCO,B,CMT980121M18,"Colegio Morelos de Tepatitlán, A.C.","Morelos Núm 301, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Rigoberto Limón Limón,2 06 45,,,,47600,Tepatitlán de Morelos
JALISCO,A,CNA841226QW5,"Casa Nazareth, A.C.","Mesa del Norte Núm 1048, Col. Vicente Guerrero, C.P. 44330, Guadalajara, Jalisco",Jesús Uriel Figueroa Zepeda,36 38 16 19,cnazarethgdl@yahoo.com.mx,,,44330,Guadalajara
JALISCO,B,CNH090121J96,"Colegio Niños Héroes de Tepatitlán, A.C.","Cuauhtémoc Núm 25, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Martha Laura Arreola Hernández,3787810679,asauceda@afcaci.com,,,47600,Tepatitlán de Morelos
JALISCO,B,CNH881006PM5,"Colegio Niños Héroes de San Ignacio Cerro Gordo, A.C.","Morelos Núm 91, Col. Centro, C.P. 47190, Arnadas, Jalisco",Guillermina Torres López,13487160124,,,,47190,Arnadas
JALISCO,A,CRT100303P97,"Casa de Reposo Teresa de Calcuta, A.C.","Hidalgo Núm 173, Col. Capilla de Guadalupe, C.P. 47700, Guadalajara, Jalisco",J. Oscar González Barba,,,,,47700,Guadalajara
JALISCO,A,CSJ940622HG2,"Cáritas de San Juan de los Lagos, A.C.","Silverio de Anda Núm 21 - 31, Col. Centro, C.P. 47000, San Juan de los Lagos, Jalisco",Pascual Avelar Marquez,3957851479,caritassj@hotmail.com,,,47000,San Juan de los Lagos
JALISCO,B,CTA9305173K4,"Colegio Teresa de Ávila Lagos, A.C.","Blvd. Teresa de Ávila Núm 200, Col. La Forestal, C.P. 47480, Lagos de Moreno, Jalisco",Elda Rosa Améndola Ávila,74-2-85-05,,,,47480,Lagos de Moreno
JALISCO,A,CTE860827B59,"Casa de la Tercera Edad Santiago de Tonalá, A.C.","Av Los Amiales Núm 256, Col. La Loma, C.P. 45400, Tonalá, Jalisco",Miguel Angel Guzmán Reynoso,01 43 683 24 08,,,,45400,Tonalá
JALISCO,A,CTV070326G85,"Centro de Tratamiento Volver a Nacer, A.C.","Cielo Azul Núm 2, C.P. 45850, Ixtlahuacan de los Membrillos, Jalisco",EZEQUIEL SANTOS MOSQUEDA,3121-2585,elizabq@prodigy.net.mx,,,45850,Ixtlahuacan de los Membrillos
JALISCO,A,CHE000221J34,"Compartir Hermano, A.C.","16 de Septiembre Núm 266, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Berta Gutiérrez Martín,7821767,,,,47600,Tepatitlán de Morelos
JALISCO,M,CHG770223LK4,"Casa Hogar de Guadalajara, A.C.","Calz. Olímpica Núm 709, Col. Universitaria, C.P. 44840, Guadalajara, Jalisco",Teresa de Jesús Navarro Orozco,01 33 8 24 36 25,,,,44840,Guadalajara
JALISCO,A,CHG770223LK4,"Casa Hogar de Guadalajara, A.C.","Calz. Olímpica Núm 709, Col. Universitaria, C.P. 44840, Guadalajara, Jalisco",Teresa de Jesús Navarro Orozco,01 33 8 24 36 25,,,,44840,Guadalajara
JALISCO,A,CHM870831FL6,"Casa Hogar Madre Luisita, A.C.","Zaragoza Núm 100, Col. Centro, C.P. 47750, Atotonilco el Alto, Jalisco",Sara Arellano Rodríguez,(391) 917 08 73,,,,47750,Atotonilco el Alto
JALISCO,A,EAM850909G70,"Estancia para Ancianos María Reyna de los Ángeles, A.C.","Calz. J. Guadalupe Zuno Núm 67, Col. San Antonio, Ferrocarriles Nacionales de México, C.P. 47910, La Barca, Jalisco",Pedro Gálvez Manzo,,,,,47910,La Barca
JALISCO,B,ECA9210027GA,"Escuela por Cooperación América, A.C.","Agustín Bancalari Núm 32-14, Col. San Andrés, C.P. 44810, Guadalajara, Jalisco",Ana Bertha Jiménez Arambula,,,,,44810,Guadalajara
JALISCO,A,EGT890130J30,"Espacio Grato para la Tercera Edad, A.C.","Prolongación Hidalgo Núm 709, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Salvador Zúñiga Torres,01 378 20001,,,,47600,Tepatitlán de Morelos
JALISCO,B,EMC920713IM0,"Escuela Martín de Coruña, A.C.","Fontaneros Núm 547, Col. Electricistas, C.P. 44800, Guadalajara, Jalisco",Concepción Ruvalcava Varela,,,,,44800,Guadalajara
JALISCO,A,FC&990722M16,Fundación C&A,"Camino al ITESO Núm 8350, Col. El Mante, C.P. 45080, Tlaquepaque, Jalisco",Ileana Flores Macías,3338846712,,,,45080,Tlaquepaque
JALISCO,M,FC&990722M16,Fundación C&A,"Camino al ITESO Núm 8350, Col. El Mante, C.P. 45080, Tlaquepaque, Jalisco",Ileana Flores Macías,3338846712,,,,45080,Tlaquepaque
JALISCO,A,FCG030319SN8,"Fundación Cardenal Garibi Rivera, Fundación.","Cobre Núm 4235, Col. Lomas de la Victoria, C.P. 45608, Tlaquepaque, Jalisco","Jose Trinidad y Eduardo Delfino González,    Mendoza Rodríguez,     Medina",01-33-36183778,,,,45608,Tlaquepaque
JALISCO,A,FDG851021HB7,Fundación David Gutiérrez Carbajal,"Av. Topacio Núm 2419, Col. Fracc. Verde Valle, C.P. 44540, Guadalajara, Jalisco",Laura Guadalupe Corona,91 3 647 03 34,,,,44540,Guadalajara
JALISCO,A,FGA100728PS0,"Fundación Guadalupana Alteña, A.C.","José María de la Mora Núm 49, Col. Capilla de Guadalupe, C.P. 47700, Tepatitlán de Morelos, Jalisco",Luis Alfonso Martín Jimenez,,,,,47700,Tepatitlán de Morelos
JALISCO,A,FJC980224M47,"Fundación José Cuervo, A.C.","Periférico Sur Núm 8500, Col. Tramo Morelia -Chapala, C.P. 45601, Tlaquepaque, Jalisco",Jorge Ambriz García,31-34-33-00,,,,45601,Tlaquepaque
JALISCO,A,FOR101101KY3,"Fortasol, A.C.","Reforma Núm 191, Col. San Pedro, C.P. 45500, Tlaquepaque, Jalisco",Alina Elizabeth Hernández Castañeda,3338387764,roberto_razon00@hotmail.com,,,45500,Tlaquepaque
JALISCO,M,FPA100204IE0,"Familia Pavoniana, A.C.","Mármol de Carrara Núm 160, Col. Jacales, C.P. 47400, Lagos de Moreno, Jalisco",Lic. José Luis Chavez Franco,56625920,chavezfranco@prodigy.net.mx,,,47400,Lagos de Moreno
JALISCO,A,FPA100204IE0,"Familia Pavoniana, A.C.","Mármol de Carrara Núm 160, Col. Jacales, C.P. 47400, Lagos de Moreno, Jalisco",Lic. José Luis Chavez Franco,56625920,chavezfranco@prodigy.net.mx,,,47400,Lagos de Moreno
JALISCO,A,FSM010516432,"Fundación Propersonas con Discapacidad Nueva Santa María, A.C.","Av. 8 de Julio Núm 3086, Col. Nueva Santa María, C.P. 44530, Tlaquepaque, Jalisco",J. Guadalupe Cabrera Nodal,38268312,fun.prodiscapacidad_nsm@hotmail.com,,,44530,Tlaquepaque
JALISCO,A,FTR061127D42,"Fundación Tracsa, A.C.","Anillo Periférico Sur Núm 7800, Col. Artesanos Industrial, C.P. 45610, Tlaquepaque, Jalisco",Sergio Antonio Fonseca Arámbula,3678-8000,maeugeniav@prodigy.net.mx,,,45610,Tlaquepaque
JALISCO,A,GIP7803068Y3,"Guarderías Infantiles Providencia, A.C.","Juan Alegría Núm 4, Col. Nueva Santa María, C.P. 45530, Tlaquepaque, Jalisco",María Guadalupe Andalón González,01 33 6 63 45 73,,,,45530,Tlaquepaque
JALISCO,A,GJV1211131N3,"Generaciones de Jovenes Victoriosos, A.C.","Luis J. Jiménez Núm 1064, Col. Primero de Mayo, C.P. 44970, Guadalajara, Jalisco",Andrés Torres Díaz,3333670340,puertadelavida@hotmail.com,,,44970,Guadalajara
JALISCO,M,GJV1211131N3,"Generaciones de Jovenes Victoriosos, A.C.","Luis J. Jiménez Núm 1064, Col. Primero de Mayo, C.P. 44970, Guadalajara, Jalisco",Andrés Torres Díaz,3333670340,puertadelavida@hotmail.com,,,44970,Guadalajara
JALISCO,M,HAM050831175,"Hogar Ana María Casillas, A.C.","Pedro Moreno Núm 430, Col. Pozo del Monte, C.P. 47610, Tepatitlán de Morelos, Jalisco",Josefina Ortiz González,01 378  7820904,conceptocontadorestepa@hotmail.com,,,47610,Tepatitlán de Morelos
JALISCO,A,HAM050831175,"Hogar Ana María Casillas, A.C.","Pedro Moreno Núm 430, Col. Pozo del Monte, C.P. 47610, Tepatitlán de Morelos, Jalisco",Josefina Ortiz González,01 378  7820904,conceptocontadorestepa@hotmail.com,,,47610,Tepatitlán de Morelos
JALISCO,A,HFS970820FC4,"Hogares Fraternales de El Salto, A.C.","Adolfo López Mateos Núm 9 Módulo I - Int. 2, Col. La Mesa, C.P. 45680, El Salto, Jalisco",Francisco Javier Aguilar Rosales,,,,,45680,El Salto
JALISCO,L,HRE160125EE2,Hagamos Realidades A.C.,"Hacienda del Cabezón Núm 1967, Col. Circunvalación Oblatos, C.P. 44710, Guadalajara, Jalisco",Damián García Silva,3311941037,martinez_mora13@hotmail.com,,,44710,Guadalajara
JALISCO,M,IAD931116SS3,"Instituto Alteño para el Desarrollo de Jalisco, A.C.","Ponciano Arriaga Núm 508, Col. Panteón Viejo, C.P. 44180, Arnadas, Jalisco",Irma Serafina González Hernández,36253,,,,44180,Arnadas
JALISCO,A,IAD931116SS3,"Instituto Alteño para el Desarrollo de Jalisco, A.C.","Ponciano Arriaga Núm 508, Col. Panteón Viejo, C.P. 44180, Arnadas, Jalisco",Irma Serafina González Hernández,36253,,,,44180,Arnadas
JALISCO,A,ICN5909159N3,"Instituto de Capacitación para el Niño Ciego y Sordo, A.C.","Irineo Paz Núm 385, Col. Magaña, C.P. 44800, Guadalajara, Jalisco",Guadalupe Saborio,6-35-31-92,,,,44800,Guadalajara
JALISCO,B,IES730706GK4,"Instituto de Enseñanza Secundaria Ramón López Velarde, A.C.","Alba Núm 1914, Col. San Pedrito, C.P. 45625, Tlaquepaque, Jalisco",Pbro. Juan Manuel Galaviz Herrera,658-24-42,,,,45625,Tlaquepaque
JALISCO,B,IIA780214J41,"Instituto Ignacio Allende, A.C.","Loro Núm 1560, Col. Ocho de Julio 1a y 2a sección, C.P. 44910, Guadalajara, Jalisco",Olivia Pérez Plazola,(01) 333 810 8375,serconaher3000@yahoo.com.mx,,,44910,Guadalajara
JALISCO,B,ILA681101NW0,"Instituto Laguense, A.C.","Nicolás Bravo Núm 834, Col. El Refugio, C.P. 47470, Lagos de Moreno, Jalisco",Héctor Javier Ramírez Alanís,4747420155,instituto_lagunenseyahoo.com.mx,,,47470,Lagos de Moreno
JALISCO,B,ITE570731PS9,"Instituto Tecnológico y de Estudios Superiores de Occidente, A.C.","Periférico Sur Manuel Gómez Morin Núm 8585, Col. ITESO, C.P. 45604, Tlaquepaque, Jalisco",Roberto Núñez Gutiérrez,01 3 6693434,,,,45604,Tlaquepaque
JALISCO,A,JCD111114KY3,"Juntos contra el Dolor, A.C.","Nicolás Romero Núm 1358 - D, Col. Mezquitan Country, C.P. 44260, Guadalajara, Jalisco",Silvia Susana Lúa Nava,33 3333 3545,grupo-corporativo@hotmail.com,,,44260,Guadalajara
JALISCO,M,JCD111114KY3,"Juntos contra el Dolor, A.C.","Nicolás Romero Núm 1358 - D, Col. Mezquitan Country, C.P. 44260, Guadalajara, Jalisco",Silvia Susana Lúa Nava,33 3333 3545,grupo-corporativo@hotmail.com,,,44260,Guadalajara
JALISCO,B,KBM760927UR5,"Kinder Bilingue Montessori, A.C.","Caracol Núm 2872, Col. Verde Valle, C.P. 44550, Guadalajara, Jalisco",Irma Patricia Madero Suárez,36304447,lcpjavier@prodigy.net.mx,,,44550,Guadalajara
JALISCO,A,MAY081121NC8,"Mayama, A.C.","Altos Hornos Núm 1286, Col. Parque Álamo Industrial, C.P. 44490, Guadalajara, Jalisco",Enedina Ramos Velasco,50-00-09-35,enedinar@mayama.org.mx,,,44490,Guadalajara
JALISCO,M,MAY081121NC8,"Mayama, A.C.","Altos Hornos Núm 1286, Col. Parque Álamo Industrial, C.P. 44490, Guadalajara, Jalisco",Enedina Ramos Velasco,50-00-09-35,enedinar@mayama.org.mx,,,44490,Guadalajara
JALISCO,A,MFE8910058I6,"Madre Felícitas, A.C.","Cinco de Mayo Núm 424, Col. La Bandera, Sector Reforma, C.P. 44450, Guadalajara, Jalisco",Oliveria Ortiz Barraza,,,,,44450,Guadalajara
JALISCO,A,NAE070824UK6,"Niños y Adolescentes en Armonía, A.C.","Romulo del Valle Núm 96, Col. Lázaro Cárdenas, C.P. 44490, Guadalajara, Jalisco",Sarahí Estrada Ramírez,33670198,niñosyadolescenesenarmonia@hotmail.com,,,44490,Guadalajara
JALISCO,M,NAE070824UK6,"Niños y Adolescentes en Armonía, A.C.","Romulo del Valle Núm 96, Col. Lázaro Cárdenas, C.P. 44490, Guadalajara, Jalisco",Sarahí Estrada Ramírez,33670198,niñosyadolescenesenarmonia@hotmail.com,,,44490,Guadalajara
JALISCO,A,NSA880315PD4,"Niños de San Antonio, A.C.","Jesús García Núm 4, Col. San Antonio Tlayacapan, C.P. 45915, Chapala, Jalisco",María de Jesús Beltrán Huerta,(01376) 765-42-46,jdelgado530@hotmail.com,,,45915,Chapala
JALISCO,M,ONI850729S57,"Organismo de Nutrición Infantil, A.C.","Marcelino García Barragán Núm 1280, Col. Quinta Velarde, C.P. 44430, Guadalajara, Jalisco",José Ramón Solis Fernandez,650 29 19,,,,44430,Guadalajara
JALISCO,A,ONI850729S57,"Organismo de Nutrición Infantil, A.C.","Marcelino García Barragán Núm 1280, Col. Quinta Velarde, C.P. 44430, Guadalajara, Jalisco",José Ramón Solis Fernandez,650 29 19,,,,44430,Guadalajara
JALISCO,A,OSH060810M8A,"Obra Social Hacienda de la Esperanza, A.C.","Av. Gobernador Curiel Núm 2166, Col. 8 de Julio, C.P. 44910, Guadalajara, Jalisco",Leticia Castillo Martínez,333 637 6418,marthapatriciaponce@yahoo.com,"Rancho Paraíso 1 Km. y medio a los Pozos Núm s/n, Col. Municipio de Zacoalco de Torres, Zocoalco de Torres, Jalisco",,44910,Guadalajara
JALISCO,A,PAA1206265H8,"Pequeñas Alitas de Angel, A.C.","Juárez Núm 327 - 16, Col. Centro, C.P. 47800, Ocotlán, Jalisco",María Graciela López Vega,,,,,47800,Ocotlán
JALISCO,M,PAA1206265H8,"Pequeñas Alitas de Angel, A.C.","Juárez Núm 327 - 16, Col. Centro, C.P. 47800, Ocotlán, Jalisco",María Graciela López Vega,,,,,47800,Ocotlán
JALISCO,I,PBL941014G82,"Patronato de Bomberos de Lagos, A.C.","Félix Ramírez Rentería Núm 1221, Col. Pueblo de Moya, C.P. 47530, Lagos de Moreno, Jalisco",Pedro Wirz Luchsinger,56625920,chavezfranco@prodigy.net.mx,,,47530,Lagos de Moreno
JALISCO,H,PCC0208237I0,"Paraíso Cerro del Cuatro, A.C.","Tucumán Núm 175, Col. Buenos Aires, C.P. 45606, Tlaquepaque, Jalisco",Ma. Guadalupe Padilla Orozco,31-44-17-38,,,,45606,Tlaquepaque
JALISCO,A,PCD960424FD4,"Patronato Casa de Descanso del Anciano de Poncitlán, A.C.","Donato Guerra Núm s/n, Col. Toril, C.P. 45950, Poncitlán, Jalisco",María Esperanza Guerrero Navarro,01-391-921-03-84,,,,45950,Poncitlán
JALISCO,A,PEE771111HR7,"Patronato de la Escuela de Educación Especial Lagos, A.C.","Bugambilias Núm 758, Col. El Refugio, C.P. 47470, Lagos de Moreno, Jalisco",Carmen Elena Márquez García,,,,,47470,Lagos de Moreno
JALISCO,A,PJD8807213R8,"Promotora Juvenil Don Bosco, A.C.","Fray Pedro de Ayala Núm 245, Col. Revolución, Sector Reforma, C.P. 44400, Guadalajara, Jalisco",Claudio Castellanos Corona,617 50 58,,,,44400,Guadalajara
JALISCO,A,PJV930608LU8,"Promoción Juvenil Vimar, A.C.","Guillermo Baca Núm 4207, Col. Lázaro Cárdenas, C.P. 44490, Guadalajara, Jalisco",Hilda Guadalupe Ramírez Olvera,646 87 35,,,,44490,Guadalajara
JALISCO,A,PPN931122KT8,"Programa Pro Niños Incapacitados del Lago, A.C.","Paseo del Prado Núm 310, Col. Floresta, C.P. 45920, Chapala, Jalisco",Silvia Flores Martínez,,,,,45920,Chapala
JALISCO,A,PRE091006MS6,"Proyecto Refugio, A.C.","Zaragoza Núm 158, Col. Las Pintitas, C.P. 45680, El Salto, Jalisco",Chrispin Seaman,"013331219253, 013336472654",cofya@prodigy.net.mx,,,45680,El Salto
JALISCO,A,QSE090123A89,"Quinta Sobriedad Emocional, A.C.","Latón Núm 65, Col. Minerales, C.P. 45694, El Salto, Jalisco",José de Jesús García Maciel,3322649056,garciamaciel@live.com.mx,,,45694,El Salto
JALISCO,A,RIM850308Q4A,"Rehabilitación Integral Macel, A.C.","Priv. de Cerezo Núm 260, Col. Fracc. Las Amapas, C.P. 45500, Tlaquepaque, Jalisco",Arturo González Franco,684 62 89,,,,45500,Tlaquepaque
JALISCO,A,SIA071109JU2,"Salud Integral de los Altos, A.C.","José Clemente Orozco Núm 460, Col. La Gloria, C.P. 47670, Tepatitlán de Morelos, Jalisco",Andrés Sáinz Márquez,,,,,47670,Tepatitlán de Morelos
JALISCO,D,TGA100719S96,"La Transformación del Graffiti al Arte Pictórico, A.C.","Isla Salomón Núm 2214, Col. Jardines de San José, C.P. 44950, Guadalajara, Jalisco",ANTONIO CHÁVEZ GARCÍA,30-70-32-51,grafitimural@hotmail.com,,,44950,Guadalajara
JALISCO,M,TGA100719S96,"La Transformación del Graffiti al Arte Pictórico, A.C.","Isla Salomón Núm 2214, Col. Jardines de San José, C.P. 44950, Guadalajara, Jalisco",ANTONIO CHÁVEZ GARCÍA,30-70-32-51,grafitimural@hotmail.com,,,44950,Guadalajara
JALISCO,L,UME140616UW7,"Unidas por México, A.C.","Av. Universidad Núm 600 - 20, Col. Puerta de Hierro, C.P. 45116, Zapopan, Jalisco",Mqariana Garibaldi Morales,3331911215,unidaspormexico@gmail.com,,,45116,Zapopan
JALISCO,M,USM100305EF7,"Una Segunda Mirada, A.C.","Bosques de Zapopan Núm 170 - 45, Col. Bosques de San Isidro, C.P. 45133, Guadalajara, Jalisco",Jorge Alberto Neri Cano,,,,,45133,Guadalajara
JALISCO,A,USM100305EF7,"Una Segunda Mirada, A.C.","Bosques de Zapopan Núm 170 - 45, Col. Bosques de San Isidro, C.P. 45133, Guadalajara, Jalisco",Jorge Alberto Neri Cano,,,,,45133,Guadalajara
JALISCO,A,VBP970701DM6,"Voluntariado Estamos Contigo, A.C.","Uruguay Núm 2471, Col. Colón, C.P. 44920, Guadalajara, Jalisco",Ricardo José Madero Vizcaya,33-38-18-44-00,,,,44920,Guadalajara
JALISCO,M,VCI1506243NA,"Vanguardia Cultural Inclusiva para Desalentar la Violencia Comunitaria, A.C.","Joaquín Fernández de Lizardi Núm 3184, Col. Jardines de la Paz, C.P. 44860, Acatic, Jalisco",Elvia María de Jesús Valencia González,,,,,44860,Acatic
JALISCO,A,VCI1506243NA,"Vanguardia Cultural Inclusiva para Desalentar la Violencia Comunitaria, A.C.","Joaquín Fernández de Lizardi Núm 3184, Col. Jardines de la Paz, C.P. 44860, Acatic, Jalisco",Elvia María de Jesús Valencia González,,,,,44860,Acatic
JALISCO,A,VQV090529U12,"De Vida que Vale, A.C.","Vista al Amanecer Núm 1766, Col. Cerro de Tesoro, C.P. 45608, Tlaquepaque, Jalisco",José Santos Ponce Orozco,,,,,45608,Tlaquepaque
JALISCO,M,VQV090529U12,"De Vida que Vale, A.C.","Vista al Amanecer Núm 1766, Col. Cerro de Tesoro, C.P. 45608, Tlaquepaque, Jalisco",José Santos Ponce Orozco,,,,,45608,Tlaquepaque
JALISCO,A,VUM120330QAA,"Violet Unidad Medico Dental, A.C.","Av. Plan de San Luis Núm 1761, Col. Chapultepec Country, C.P. 44620, Guadalajara, Jalisco",Judith Mena Sánchez,38232404,ancer_consultores@live.com.mx,,,44620,Guadalajara
JALISCO,A,VVL800503GF9,"Voluntarias Vicentinas de Lagos de Moreno, A.C.","Lic. Verdad Núm 229, Col. Centro, C.P. 47400, Lagos de Moreno, Jalisco",Ma. Elena Serrano de Serrano,202 23,,,,47400,Lagos de Moreno
JALISCO,M,VVL800503GF9,"Voluntarias Vicentinas de Lagos de Moreno, A.C.","Lic. Verdad Núm 229, Col. Centro, C.P. 47400, Lagos de Moreno, Jalisco",Ma. Elena Serrano de Serrano,202 23,,,,47400,Lagos de Moreno
JALISCO,A,BAM1404282K4,"Bennu Apoyo a las Mujeres con Cancer, A. C.","5 de Septiembre Núm 159, Col. Centro PiTillal, C.P. 48290, Puerto Vallarta, Jalisco",Delia Félix Díaz,3227798954,delinesfd@hotmail.com,,,48290,Puerto Vallarta
JALISCO,A,BEB070116IU5,"Fundación Don Agustín Bernal Cruz, A.C.","Aguacate Núm 157, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",Alfonso Bernal Romero,3222231484,jorge@abrsc.com,,,48380,Puerto Vallarta
JALISCO,E,BVA021030JR5,"Becas Vallarta, A.C.","RÍO NILO Núm 192, Col. RESIDENCIAL FLUVIAL VALLARTA, C.P. 48312, Puerto Vallarta, Jalisco",Maria del Refugio Preciado Ruelas,(322) 222-34-86,,,,48312,Puerto Vallarta
JALISCO,B,CAP850917QY8,"Colegio Americano de Puerto Vallarta, A.C.","Albatros Núm 129, Col. Marina Vallarta, C.P. 48335, Puerto Vallarta, Jalisco",Geral Selitzer,01 322 1 15 25,,,,48335,Puerto Vallarta
JALISCO,A,CPV9511137V7,"Cáritas de Puerto Vallarta, A.C.","Hidalgo Núm 370, Col. Centro, C.P. 48300, Puerto Vallarta, Jalisco",Pedro Rodríguez Altamirano,01 322 2 2121,,,,48300,Puerto Vallarta
JALISCO,M,CRP080109RL5,"Club Rotario PVR Sur, A.C.","Olas Altas Núm 425, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",José Luis Arellano Islas,3222230684,angel_hernandez@heza.com.mx,,,48380,Puerto Vallarta
JALISCO,A,CRP080109RL5,"Club Rotario PVR Sur, A.C.","Olas Altas Núm 425, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",José Luis Arellano Islas,3222230684,angel_hernandez@heza.com.mx,,,48380,Puerto Vallarta
JALISCO,A,CRV881123JC2,"Clínica de Rehabilitación Vallarta Santa Bárbara, A.C.","Mike Lemus Núm 151, Col. Zona Hotelera Norte, C.P. 48333, Puerto Vallarta, Jalisco",Guillermo Ruíz Vázquez,,,,,48333,Puerto Vallarta
JALISCO,A,CHC120731RI6,"Casa Hogar Corazón de Niña, A.C.","San Luis Potosí Núm 355, Col. Primero de Mayo, C.P. 48325, Puerto Vallarta, Jalisco",Melissa Leigh Canez,3222249209,casahogarcorazondenina@hotmail.com,,,48325,Puerto Vallarta
JALISCO,M,DVA980507BI3,"Discapacitados Vallartenses, A.C.","Mike Lemus Núm 151, Col. Los Cajos, C.P. 48302, Puerto Vallarta, Jalisco",Iván Applegate Curiel,2255366,,,,48302,Puerto Vallarta
JALISCO,A,DVA980507BI3,"Discapacitados Vallartenses, A.C.","Mike Lemus Núm 151, Col. Los Cajos, C.P. 48302, Puerto Vallarta, Jalisco",Iván Applegate Curiel,2255366,,,,48302,Puerto Vallarta
JALISCO,A,FPV0611084K7,"Fundación Paradise Village, A.C.","Francisco Murguia Núm 509 - 4, Col. Centro, C.P. 48291, Puerto Vallarta, Jalisco",Enedina Núñez Rivera,322 22 66770,snelson@paradisevillagegroup.com,,,48291,Puerto Vallarta
